State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Mizoram,Lunglei,Lunglei,Thangpui,1045940,Village Council President House,Thangpui,52:17.7,Transport/Admin,Panchayat Headquarter,22.79794243,92.7529897
Mizoram,Saiha,Tuipang,Theiri,1048397,VC House,Theiri,08:46.0,Transport/Admin,Panchayat Headquarter,22.36816199,93.04042701
Mizoram,Saiha,Tuipang,Theiri,1048397,Bus Stand,Theiri,28:16.9,Transport/Admin,Bus Stand,22.36814585,93.03865281
Mizoram,Saiha,Tuipang,Theiri,1048397,Bazar shed,Theiri,25:42.8,Agro ,Collection Centre or Pack House,22.36821192,93.03890257
Mizoram,Saiha,Tuipang,Theiri,1048397,High school,Theiri,45:57.3,Education ,High School - General,22.37434933,93.03719939
Mizoram,Champhai,Khawzawl,Tlangpuilian,1061180,Village Council House,Tlangpui,54:26.9,Transport/Admin,Panchayat Headquarter,23.29579333,93.05013167
Mizoram,Champhai,Khawzawl,Tlangpuilian,1061180,collection centre,Tlangpui,55:34.8,Agro ,Collection Centre or Pack House,23.29581667,93.04977667
Mizoram,Champhai,Khawzawl,Tlangpuilian,1061180,Thangkunga Memorial High School,Tlangpui,11:45.0,Education ,High School - General,23.291955,93.05153167
Mizoram,Saiha,Sangau,Sangau I,949155,govt blue mountain high school,sangau I,20:21.3,Education ,High School - General,22.74553985,93.04817893
Mizoram,Saiha,Sangau,Sangau I,949155,vc house,sangau I,19:55.2,Transport/Admin,Panchayat Headquarter,22.73877468,93.05318288
Mizoram,Saiha,Sangau,Sangau I,949155,Primary health centre,Sangau I,20:33.7,Medical ,Primary Health Centre,22.75008151,93.04784448
Mizoram,Mamit,W.Phaileng,Hruiduk,427289,VC House,Hruiduk,25:21.8,Transport/Admin,Panchayat Headquarter,23.29367,92.43389
Mizoram,Mamit,W.Phaileng,Hruiduk,427289,Bazar Shed,Hruiduk,25:27.0,Agro ,Mandi (Notified),23.29065833,92.43166167
Mizoram,Lawngtlai,Lawngtlai,Vaseikai,1089846,Govt Middle School,Vaseikai,37:55.5,Education ,High School - General,22.36106333,92.64433667
Mizoram,Mamit,W.Phaileng,Damparengpui,246904,BCM High School,"Baptist veng, Damparengpui",15:18.7,Education ,High School - General,23.72180833,92.41924
Mizoram,Mamit,W.Phaileng,Damparengpui,246904,Bazar Shed,"Hall veng, Damparengpui",15:35.4,Agro ,Mandi (Notified),23.719885,92.41241
Mizoram,Mamit,W.Phaileng,Damparengpui,246904,VC House,"Hall veng, Damparengpui",15:55.1,Transport/Admin,Panchayat Headquarter,23.720045,92.41228833
Mizoram,Mamit,W.Phaileng,Damparengpui,246904,Maxi Cab Stand,"Hall veng, Damparengpui",15:24.3,Transport/Admin,Bus Stand,23.71995333,92.41243833
Mizoram,Lunglei,Hnahthial,Thiltlang,1050138,vc house,Thiltlang,02:43.9,Transport/Admin,Panchayat Headquarter,23.01942312,92.92072625
Mizoram,Lunglei,Hnahthial,Thiltlang,1050138,high school,Thiltlang,44:07.1,Education ,High School - General,23.02344238,92.92277373
Mizoram,Lunglei,Hnahthial,Thiltlang,1050138,furniture workshop,Thiltlang,58:15.9,Agro ,Mandi (Notified),23.02052653,92.92132922
