State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Sikkim,South,Namchi,Upper Perbing,1282764,High Secondary School,Upper Perbing,41:59.2,Education ,Higher Secondary School,27.17494057,88.41238882
Sikkim,South,Namchi,Upper Perbing,1282764,High School,Upper Perbing,40:59.2,Education ,High School - General,27.17498914,88.41240712
Sikkim,South,Namchi,Upper Perbing,1282764,collection center,upper perbing,14:28.4,Agro ,Collection Centre or Pack House,27.18645167,88.40176333
Sikkim,South,Namchi,Upper Perbing,1282764,Primary health centre,Upper Perbing,50:40.0,Medical ,Primary Health Centre,27.17683164,88.41190382
Sikkim,South,Ravongla,Rayong Pipalay,918649,primary health centre,rayong pipalay,04:59.0,Medical ,Primary Health Centre,27.25332226,88.34383182
Sikkim,South,Ravongla,Rayong Pipalay,918649,bus stand,rayong pipalay,05:13.0,Transport/Admin,Bus Stand,27.24536289,88.34598622
Sikkim,South,Ravongla,M  Lingi,634335,Veterinary Hospital,M Lingi,49:00.1,Medical ,Veterinary Hospital,27.36725153,88.4708295
Sikkim,South,Ravongla,M  Lingi,634335,Milk Collection Centre,Middle Lingee,21:18.9,Agro ,Collection Centre or Pack House,27.37104436,88.4699885
Sikkim,East,Gangtok,GNATHANG,363224,government of Sikkim tourism & civil aviation department,tsamgu,25:15.5,Transport/Admin,Block Headquarter,27.37489835,88.75741492
Sikkim,East,Gangtok,GNATHANG,363224,Primary health facility,j.n road,20:25.3,Medical ,Primary Health Centre,27.37430472,88.75342027
Sikkim,East,Gangtok,GNATHANG,363224,state Bank of sikkim,J.N Road,22:41.3,Transport/Admin,Bank,27.37513168,88.75661962
Sikkim,East,Gangtok,GNATHANG,363224,Primary health center gnathang,gnathang,22:00.9,Medical ,Primary Health Centre,27.29802078,88.81650273
Sikkim,East,Gangtok,GNATHANG,363224,sabji Mandi,j.n road,21:25.0,Agro ,Mandi (Notified),27.37505608,88.75606133
Sikkim,South,Ravongla,L  Manzing,610734,Panchayat Headquarter,"Lower Mangzing, Niya Mangzing",26:00.1,Transport/Admin,Panchayat Headquarter,27.32953833,88.44672333
