State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Haryana,Kurukshetra,Shahbad,Sudhpur,1021059,veterinary hospital surpur,surpur,22:25.3,Medical ,Veterinary Hospital,30.09099833,76.82234167
Haryana,Sonepat,Gohana,Giwana,363123,veterinary Hospital ,giwana,27:54.5,Medical ,Veterinary Hospital,28.98060412,76.74975876
Haryana,Sonepat,Gohana,Giwana,363123,government senior secondary school ,giwana,03:39.2,Education ,High School - General,28.97657557,76.74719436
Haryana,Jhajjar,Bahadurgarh,Gubhana,379903,PHC,gubhana,42:53.5,Agro ,Is Part of Rurban Cluster?,28.59958061,76.840556
Haryana,Jhajjar,Bahadurgarh,Gubhana,379903,Veterinary hospital,gubhana,43:02.9,Agro ,Is Part of Rurban Cluster?,28.59952964,76.8405502
Haryana,Jhajjar,Bahadurgarh,Gubhana,379903,GSSS,Gubhana,08:40.1,Education ,Higher Secondary School,28.60512833,76.840815
Haryana,Jhajjar,Bahadurgarh,Gubhana,379903,GSSS,Gubhana,23:12.1,Agro ,Is Part of Rurban Cluster?,28.60521574,76.84071347
Haryana,Jhajjar,Bahadurgarh,Gubhana,379903,Govt Animl Hospital,Gubhana,16:15.7,Medical ,Veterinary Hospital,28.59963667,76.84064833
Haryana,Rewari,  Bawal,Khera Murar,555308,Shaeed Leelaram govt school khera murar,khera murar,23:38.3,Education ,High School - General,28.07188501,76.61492843
Haryana,Sonepat,Kharkhauda,Kheri Dahiya,555601,Bus Stand,Kheri Dahiya,37:51.1,Transport/Admin,Bus Stand,28.96192833,76.91318167
Haryana,Sonepat,Kharkhauda,Kheri Dahiya,555601,Panchayat Ghar,Kheri Dahiya,04:05.8,Transport/Admin,Panchayat Headquarter,28.961795,76.91778
Haryana,Karnal,Assandh,Khizarabad,557094,khalsa public school,khijrabad,05:50.8,Education ,Higher Secondary School,29.56245217,76.58367551
Haryana,Yamuna Nagar,Chhachhrauli,Khizrabad,558255,Santosh Hospital,New Bazaar Paunta Road,20:12.4,Medical ,Bedded Hospital,30.28534,77.495145
Haryana,Rohtak,Lakhan Majra,chiri,228476,hp fuel station,chiri,00:17.2,Transport/Admin,Fuel Station,29.05450402,76.52082189
Haryana,Rohtak,Lakhan Majra,chiri,228476,community health centre,chiri,57:30.1,Medical ,Community Health Centre,29.07281559,76.55684844
Haryana,Rohtak,Lakhan Majra,chiri,228476,ozone international school,chiri,00:41.9,Education ,Higher Secondary School,29.05570164,76.52510605
Haryana,Rohtak,Lakhan Majra,chiri,228476,govt girls sr sec school,chiri,58:14.3,Education ,High School - Girls,29.05655119,76.53133522
Haryana,Jhajjar,Jhajjar,Silana,991247,Sub health centre,Silana,36:16.4,Medical ,Community Health Centre,28.54939376,76.68051277
Haryana,Jhajjar,Jhajjar,Silana,991247,Higher secondary school,silana,26:24.7,Education ,Higher Secondary School,28.54956881,76.67232865
Haryana,Jhajjar,Jhajjar,Silana,991247,fuel station,silana,48:44.5,Transport/Admin,Fuel Station,28.54818481,76.67005694
Haryana,Jhajjar,Jhajjar,Silana,991247,Govt girls sr sec school,silana,40:26.9,Education ,High School - Girls,28.5560635,76.67023443
Haryana,Jind,Narwana,Sinsar,996544,veterinary sinsar ,Sinsar narwana ,05:51.0,Medical ,Veterinary Hospital,29.60126379,76.20584664
Haryana,Jind,Narwana,Sinsar,996544,panchayat headquarters Sinsar ,Sinsar narwana ,20:49.2,Transport/Admin,Panchayat Headquarter,29.60048146,76.2025215
Haryana,Jind,Narwana,Sinsar,996544,higher school sinsar ,Sinsar narwana ,33:57.7,Education ,High School - General,29.59923136,76.20036314
Haryana,Jind,Narwana,Sinsar,996544,Govt high school sinsar ,Sinsar narwana ,09:55.3,Education ,High School - General,29.59900224,76.20102832
Haryana,Jind,Narwana,Sinsar,996544,PHC sinsar ,Sinsar narwana ,28:08.5,Medical ,Primary Health Centre,29.60115668,76.20245518
Haryana,Kaithal,Guhla,Duserpur,319658,CHC,GUHLA ,50:33.3,Medical ,Community Health Centre,30.02982459,76.26539448
Haryana,Kaithal,Kaithal,Budha Khera,183267,mahila choupal,vpo budha khera ,59:27.7,Transport/Admin,Panchayat Headquarter,29.83345813,76.25702511
Haryana,Kaithal,Kaithal,Budha Khera,183267,satya bharti school,vpo budhakhera,57:14.0,Education ,Higher Secondary School,29.83253381,76.2568855
Haryana,Kaithal,Kaithal,Budha Khera,183267,senior secondary school ,vpo budha khera ,57:30.0,Education ,Higher Secondary School,29.82846843,76.25919499
Haryana,Mohindergarh,Nangal Chaudhary,Budhwal,184320,PRIMARY HEALTH CENTRE BUDHWAL,Village - BUDHWAL,39:59.1,Medical ,Primary Health Centre,27.8164173,76.16275137
Haryana,Mohindergarh,Nangal Chaudhary,Budhwal,184320,INDIAN OIL FUEL STATION BUDHWAL,Village - BUDHWAL,37:54.2,Transport/Admin,Fuel Station,27.81412727,76.1767624
Haryana,Mohindergarh,Nangal Chaudhary,Budhwal,184320,Lamboria Academy school,Village - Bhudhwal ,12:48.6,Education ,Higher Secondary School,27.81995878,76.17066115
Haryana,Mohindergarh,Nangal Chaudhary,Budhwal,184320,Bharat petroleum ,Village Bhudwal,40:30.5,Transport/Admin,Fuel Station,27.82498434,76.16501569
Haryana,Mohindergarh,Nangal Chaudhary,Budhwal,184320,BHARAT PETROLEUM BUDHWAL,Village - BUDGWAL,38:18.5,Transport/Admin,Fuel Station,27.81917963,76.17079552
Haryana,Mohindergarh,Nangal Chaudhary,Budhwal,184320,Sarva haryana gramin bank,Village Bhudhwal ,40:19.8,Transport/Admin,Bank,27.82192476,76.16634854
Haryana,Mohindergarh,Nangal Chaudhary,Budhwal,184320,GOVT SENIOR SECONDARY SCHOOL BUDWAL,Village - BUDWAL,38:40.1,Education ,Higher Secondary School,27.82004496,76.1695281
Haryana,Mohindergarh,Nangal Chaudhary,Budhwal,184320,Indian oil,Village Bhudhwal,41:00.0,Transport/Admin,Fuel Station,27.82630071,76.16375172
Haryana,Hisar,Hisar-II,Burak,185790,vetenrary hospital,Burak,01:09.6,Medical ,Veterinary Hospital,29.07848012,75.42351121
Haryana,Hisar,Hisar-II,Burak,185790,phc,Burak,58:44.2,Medical ,Primary Health Centre,29.07844326,75.4235155
Haryana,Hisar,Hisar-II,Burak,185790,bus stand,burak,03:03.7,Transport/Admin,Bus Stand,29.0786727,75.42613498
Haryana,Hisar,Hisar-II,Burak,185790,Gsss,Burak,53:53.5,Education ,Higher Secondary School,29.07840844,75.42405957
Haryana,Hisar,Uklana,Chamar khera ,196452,medical,chamar Khera,43:12.9,Medical ,Primary Health Centre,29.51253618,75.81141906
Haryana,Hisar,Uklana,Chamar khera ,196452,transport,chamar Khera,48:06.4,Transport/Admin,Panchayat Headquarter,29.51416827,75.81402027
Haryana,Jind,Uchana Kalan,Chhattar,209303,pnb bank,Chatter,28:11.0,Transport/Admin,Bank,29.51101216,76.30952819
Haryana,Jind,Uchana Kalan,Chhattar,209303,Primary Heath Center,Chhater,06:53.4,Medical ,Primary Health Centre,29.51504981,76.31011827
Haryana,Jind,Uchana Kalan,Chhattar,209303,IOC patrol pump,Chatter,28:31.3,Transport/Admin,Fuel Station,29.51110903,76.30780176
Haryana,Jind,Uchana Kalan,Chhattar,209303,Panchayat Bhawan,Chhater,10:32.2,Transport/Admin,Panchayat Headquarter,29.51776666,76.31181859
Haryana,Jind,Uchana Kalan,Chhattar,209303,Govt Veterinary hospital,Chatter,26:40.0,Medical ,Veterinary Hospital,29.5142287,76.30959213
Haryana,Jind,Narwana,Rewar,922208,Govt High School,Rewar,07:23.1,Education ,High School - General,29.78048167,76.09981833
