State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Punjab,Ludhiana,Maloudh,Chappran,1389437,panchayat HQ,panchayat HQ,12:02.3,Transport/Admin,Panchayat Headquarter,30.68541778,75.99131959
Punjab,Ludhiana,Railkot,Binjal,1389488,hospital,binjal,45:03.9,Medical ,Primary Health Centre,30.68684833,75.52635
Punjab,Ludhiana,Railkot,Binjal,1389488,school,binjal,44:29.0,Education ,High School - General,30.68808833,75.53187833
Punjab,Ludhiana,Railkot,Binjal,1389488,panchayat headquarter,binjal,24:40.1,Transport/Admin,Panchayat Headquarter,30.68941256,75.53575629
Punjab,Ludhiana,Railkot,Binjal,1389488,socity,binjal,31:16.9,Agro ,Agro Industry,30.68773667,75.531395
Punjab,Ludhiana,Railkot,Sattowal,1389507,panchayat headquarter,sattowal,10:30.6,Transport/Admin,Panchayat Headquarter,30.66401592,75.50174741
Punjab,Amritsar,Atari,Rajatal,1391630,wear house,rajatal,47:57.5,Agro ,Warehouse,31.53671577,74.6242967
Punjab,Amritsar,Atari,Rajatal,1391630,sewa Kendra,rajatal,47:38.0,Transport/Admin,Block Headquarter,31.53619432,74.6246704
Punjab,Amritsar,Atari,Rajatal,1391630,vetenary hospital,rajatal,49:32.9,Medical ,Veterinary Hospital,31.53626456,74.62480878
Punjab,Amritsar,Atari,Rajatal,1391630,bank,rajatal,48:41.2,Transport/Admin,Bank,31.53709223,74.62444666
Punjab,Hoshiarpur,Hoshiarpur-1,Ajowal,20492,Administration,Ajowal,52:26.5,Transport/Admin,Bank,31.56516685,75.92092972
Punjab,Hoshiarpur,Hoshiarpur-1,Ajowal,20492,Medical,Ajowal,39:49.0,Medical ,Primary Health Centre,31.56511937,75.92068903
Punjab,Hoshiarpur,Hoshiarpur-1,Ajowal,20492,Administration,Ajowal,39:30.7,Transport/Admin,Panchayat Headquarter,31.56509514,75.92075707
Punjab,Kapurthala,Phagwara,Akalgarh,20785,panchayat ghar,Akalghar,32:31.6,Transport/Admin,Panchayat Headquarter,31.25455659,75.81023123
Punjab,Bathinda,Bathinda,Aklian Kalan,22378,bus stand,aklian kalan,28:02.3,Transport/Admin,Bus Stand,30.3673599,74.88844369
Punjab,Bathinda,Bathinda,Aklian Kalan,22378,high school,aklian kalan,28:43.4,Education ,Higher Secondary School,30.37457976,74.88852931
Punjab,Bathinda,Bathinda,Aklian Kalan,22378,mandi,aklian kalan ,29:43.4,Agro ,Mandi (Notified),30.37640609,74.87777169
Punjab,Bathinda,Bathinda,Aklian Kalan,22378,Dharamshala,aklian kalan,28:57.8,Transport/Admin,Panchayat Headquarter,30.37038676,74.88595822
Punjab,Bathinda,Bathinda,Aklian Kalan,22378,coop society,aklian kalan,29:31.4,Agro ,Collection Centre or Pack House,30.37040144,74.88577952
Punjab,Bathinda,Bathinda,Aklian Kalan,22378,aklian college,aklian kalan,32:56.6,Education ,Degree College,30.34645425,74.90567964
Punjab,Bathinda,Bathinda,Aklian Kalan,22378,veterinary hospital,aklian kalan,28:13.7,Medical ,Veterinary Hospital,30.36943556,74.88960905
Punjab,Bathinda,Bathinda,Aklian Kalan,22378,health centre,aklian kalan,28:26.7,Medical ,Community Health Centre,30.36946434,74.8897222
Punjab,Nawashahar,Saroya,ALLOWAL,26708,panchyat ghar,allowal,57:44.7,Transport/Admin,Panchayat Headquarter,31.16118833,76.21575833
Punjab,Patiala,Sanour,Amam nagar,28094,cooperate society ,amam nagar,03:19.4,Agro ,Agro Industry,30.1452527,76.29293913
Punjab,Patiala,Sanour,Amam nagar,28094,mandi ,amam nagar ,09:17.2,Agro ,Mandi (Notified),30.14703473,76.29730275
Punjab,Patiala,Sanour,Amam nagar,28094,panchayat ghar ,amam nagar ,11:43.1,Transport/Admin,Panchayat Headquarter,30.14695121,76.29693872
Punjab,Amritsar,Tarsika,Sidhwan,989262,veterinary hospital ,sidwan,02:57.9,Medical ,Veterinary Hospital,31.71048756,75.12548141
Punjab,Amritsar,Tarsika,Sidhwan,989262,high secondary school ,sidwan,07:39.8,Education ,Higher Secondary School,31.71198551,75.12575868
Punjab,Amritsar,Tarsika,Sidhwan,989262,bank,sidwan,56:49.0,Transport/Admin,Bank,31.71243829,75.12563511
Punjab,Amritsar,Tarsika,Sidhwan,989262,Mandi,Sidhwan,15:25.8,Agro ,Cold Storage,31.7119989,75.12803097
Punjab,Amritsar,Tarsika,Sidhwan,989262,bus stop ,sidwan,58:47.9,Transport/Admin,Bus Stand,31.71095551,75.12517107
Punjab,Amritsar,Tarsika,Sidhwan,989262,aurvedhospital ,sidwan,07:27.1,Medical ,Primary Health Centre,31.71039933,75.12551041
Punjab,Hoshiarpur,Garhshankar,Simbli,992699,Society Bank,Simbli,45:48.5,Transport/Admin,Bank,31.14409999,76.17357174
Punjab,Hoshiarpur,Garhshankar,Simbli,992699,Panchayat Ghar,Simbli,45:25.4,Transport/Admin,Panchayat Headquarter,31.14292182,76.17786101
Punjab,Hoshiarpur,Garhshankar,Simbli,992699,High School,Simbli,49:08.0,Education ,High School - General,31.14522316,76.17942735
Punjab,Mansa,Bhikhi,Bhikhi,149518,sh tara chand sarvhitkari vidya mandi sen sec ,bhikhi,46:46.8,Education ,Higher Secondary School,30.05703742,75.53633373
